bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,burden_red_pred,actual_burd_red,elecsav_pred,actual_elec_save,total_score
270830,0.31365470091658587,-0.1057338181655542,-0.6160438070982891,-0.6476539981006139,-1.0161242810703157,-0.4231758947836926,-0.6929732876046535,-0.4227123636825644,-0.5028716687141681
408541,-0.24088441297995725,-0.2469435811820472,-0.8228532778119945,-0.5932184553767428,-0.5485337694719955,-0.3810975424391389,-0.5539652745999264,-0.3165413668741343,-0.5415591837159683
462928,0.2977808783706297,-0.6945528264598791,-0.8566176597599295,-1.1029007119025385,-0.8812465709088024,-0.4733704800822703,-0.8120626511842031,-0.5002802152321042,-0.5630365008705763
476309,-0.5535151475855412,-0.1804233619312275,-0.6092484776605118,-0.1481644965083995,-0.7621211660912378,-0.1741857647990727,-0.34573416108469585,0.0039108198398956,-0.5676547381054967
402761,-0.27354274840599846,-0.2417331461561097,-0.8399086275483534,-0.66679323225537,-0.812038825799302,-0.3377087794701603,-0.4328339180048887,-0.3785956481137656,-0.5895810299396356
60951,-0.3773168964313798,0.5907807974526211,-0.6911474197850627,-0.6389300681137975,-0.9166108235084469,-0.363803996890536,-0.47294863693877753,-0.7300749754476096,-0.6145059441659168
387342,-0.4056527652753071,-0.3950275319000612,-0.8363059494962909,-0.5129672014673903,-0.848464174002221,-0.2271503499637096,-0.41391319311303154,-0.1868576150647502,-0.6260840204717126
23774,-0.259109104501379,-0.6133178604914512,-0.8023807265611926,-0.3971970897545635,-0.9087961881105159,-0.4079206802585167,-0.5445000078915858,-0.2035831830551199,-0.6286965067661683
371522,-0.41800559370214274,1.2018861215270964,-0.7210996334505497,-0.7111250397394027,-0.9362071613179292,-0.416493394695638,-0.4395859134016129,-1.0633743375745306,-0.6287245754680586
441414,-0.43230172637483183,-0.9319812921159412,-0.8574563143183244,-0.8450106591289416,-0.8436707496698758,-0.4496732147784627,-0.4452144567199632,-0.1980079937249969,-0.6446608117707487
451180,-0.26931258277576237,-0.2899620485663599,-0.9343099429446171,-0.6840185429946494,-0.8625289228208707,-0.4195088092313131,-0.5269612751190957,-0.3681724680617959,-0.6482781809150864
230579,-0.40068172062818436,0.0765118566517648,-0.7770208549944311,-0.0813552163542445,-0.7494602937899535,-0.3462536666943414,-0.6678099584724024,-0.2731518499136117,-0.6487432069712429
93649,-0.517754432162902,-0.4427682673575904,-0.8537439639233104,-0.6493008624348617,-0.7184113448254416,-0.4019840028091099,-0.5742337592572782,-0.2721822517692424,-0.666035875042233
16615,-0.2957028836974399,-0.2580518700040716,-0.9280321697196716,-0.8292541733364232,-0.9356902999834471,-0.4436754073484957,-0.640130232369556,-0.4954322245102573,-0.6998888964425287
304648,-0.6331078650863436,-0.7922758803210862,-0.891358702073313,-0.7629345014978565,-0.8915408407548403,-0.4200848811517353,-0.4320284502752733,-0.1967959960445349,-0.7120089645474426
223909,-0.5380558274122016,-0.5257367241377057,-0.985911508007198,-0.9054550311804688,-0.9177669533615797,-0.4544854470609031,-0.46912246852361633,-0.4278027539405034,-0.727714189326149
422317,-0.6399745986966872,-0.3372644300255294,-1.1253748134519956,-0.8440759523446405,-0.9884633993099341,-0.4462007783471892,-0.5471924495347461,-0.4651322824987183,-0.8252513152483407
6396,,-1.4744045147204232,1.6767315772068325,-0.2346026191328939,0.15546659649337458,-0.2369850086492025,1.7919464828132388,0.5175554368194937,
11882,,-1.302201131501849,0.773500240122626,0.7283679179324781,0.30852869059730903,0.4724997284224631,1.3669055615768964,1.174458179629645,
32674,1.3925520515503431,1.1280932109398836,-0.782937560545711,-0.1392180172872237,-0.45840938322216934,-0.237784585225428,,-0.5933616370915485,
36827,1.37670060563489,0.626905151953664,-0.6876786818835676,-0.2962042472030785,0.10483060817051089,-0.1228248516923301,,-0.4867058412109333,
43978,1.483589710017297,1.2142198090263503,-0.5941721936364299,-0.2036682755571872,-0.5542845992769798,-0.1003467373733795,,-0.6815950682291492,
47411,-0.9389770883523064,-0.8426766275413793,,-0.8128745496877039,-0.15111534017300202,-0.4234055172295241,-0.6870914166663887,-0.2127943654266272,
49831,-0.15574833460400211,-0.4613285741517015,-0.508773160455472,-1.268432832417728,,-0.5553202698867465,-0.7521355763806911,-0.7400133564273942,
59023,-0.03940176777849678,0.275584347451507,-0.6587025296948862,-0.5131897507017478,,-0.316593330757993,-0.6395224374405739,-0.4908266333245035,
76497,-0.5707907959098092,-0.9798216534821884,,-0.610977884278481,-0.3506895046575881,-0.2937379792633806,-0.6980889373277722,-0.1980079937249969,
77522,0.0428320110737582,-0.3183753577326504,,-0.5999394422543435,-0.4569171490250029,-0.305793839228908,-0.8555793352566887,-0.2898774179039814,
78081,-0.9579854518592649,-0.2932995165084008,,-0.8245806394149136,-0.7409999670656328,-0.4385196369195963,-0.4830038153413914,-0.4709498713649338,
87004,-0.5671895296495719,-0.7746420944780509,,-0.7985423789950727,0.14589445476441695,-0.1344467739648431,-0.658435977271535,-0.2329135269222884,
97814,-0.8075782171939814,-0.1161447256265562,-0.8889406749898219,-0.6993299303184531,,-0.4333068725716598,-0.48442084043567146,-0.4544667029106559,
101919,-0.09985997585486561,-0.019407968261654,-0.8273106066166932,-0.7224750506916435,,-0.4289328397666718,-0.4189543914873399,-0.521853773944317,
104248,2.134636683762854,0.9797402702683308,-0.10582528868987374,-0.3987549343950664,-0.7427751288314767,-0.3854914958076064,,-0.7317717722002561,
111476,,-1.42338608686608,0.20515765760143734,-0.2221843718557395,0.62126481203606,0.0411654440402673,1.139975054091447,0.5129498456337406,
116233,1.4098095218381679,0.3690932253739566,-0.6825490403490789,-0.2999430743402871,-0.26142516401712035,-0.2599992633219327,,-0.3749596550723817,
134878,1.1589378983940999,1.3477583770715775,-0.704209983286699,-0.593975122773559,-0.7068948531909715,-0.3624972761888503,,-1.0432551760788702,
151073,-0.3621007756284367,-0.4916845885379909,-0.890386531838952,-0.8170139654467546,,-0.4426632006235708,-0.6505302843264736,-0.3768988513611192,
157115,-0.1760043217538805,-0.4301655899048007,-0.9849913140004775,-0.6842856020758763,,-0.3863139136187009,-0.7294817558406854,-0.3015125956364111,
164038,,-1.380796010889256,1.3765529934646072,0.508711823621518,-0.02535087867194514,0.1987776088219229,1.3561200329912804,1.0217464718914926,
225944,,-1.3905294621709767,0.7599181555760902,0.0750968953991535,1.839645712673072,0.3158108329003887,1.2717257733572067,0.7199590494565703,
249640,-0.19058979726753253,-0.4934977800766533,,-0.5252074093570588,-0.9117439357237137,-0.3514730591867106,,-0.1580120702697643,
290884,0.997537378125262,0.866724639418952,-0.5454789391330883,-0.2444838051383729,,-0.0638021958696405,-0.666363151338038,-0.5550625103889653,
305364,-1.0304681411655248,-0.7774913954673767,,-0.7970290442014414,-0.7117918732935781,-0.4324637224859641,-0.49162797606631387,-0.2326711273861965,
344650,,-1.563788880021959,0.8037595959504323,0.3778083639723734,-0.35100144170049546,0.0505474757611386,1.4963993246317253,1.0212616728193076,
369318,-1.4813356155304946,-0.7512997440654893,,-0.6672383307240838,-0.9191345007832469,-0.3040650403018077,-0.6210333554587444,-0.144680095784689,
377102,0.7764982144421954,0.094902799401056,-0.7633284346463349,-0.4408167396886535,1.312151153457973,-0.074341462514745,,-0.3623548791955803,
377903,,-1.2868388163775772,1.2249554226349857,0.7423440098501354,0.01900831391787869,0.3293497859632792,1.6106859262669786,1.1843965606094304,
